description,images,link,price,thumbnail,title
,,https://www.sothebys.com/en/buy/auction/2023/handbags-accessories-3/beige-vinyl-and-leather-lipstick-single-flap,2000,,"Beige Vinyl and Leather Lipstick Single Flap Silver Hardware, 2012"
,,https://www.sothebys.com/en/buy/auction/2023/handbags-accessories-3/ian-davenport-rainbow-patent-leather-mini-lady,4000,,"Ian Davenport Rainbow Patent Leather Mini Lady Dior Art Silver Hardware, 2016"
,,https://www.sothebys.com/en/buy/auction/2023/handbags-accessories-3/red-white-and-black-woven-calf-leather-capucines,5000,,"Red, White, and Black Woven Calf Leather Capucines MM Gold Hardware, 2016"
,,https://www.sothebys.com/en/buy/auction/2023/handbags-accessories-3/burgundy-quilted-lambskin-mini-rectangular-classic,6000,,"Burgundy Quilted Lambskin Mini Rectangular Classic Flap Silver Hardware, 2019"
,,https://www.sothebys.com/en/buy/auction/2023/handbags-accessories-3/white-caviar-mini-kelly-flap-gold-hardware-1998,8000,,"White Caviar Mini Kelly Flap Gold Hardware, 1998"
,,https://www.sothebys.com/en/buy/auction/2023/handbags-accessories-3/damier-azur-coated-canvas-boite-chapeau-50-gold,6000,,"Damier Azur Coated Canvas Boîte Chapeau 50 Gold Hardware, 2007"
,,https://www.sothebys.com/en/buy/auction/2023/handbags-accessories-3/chanel-beige-imitation-pearl-and-glass-chicklet,2000,,"Imitation Pearl, Beige, Pink and Clear Gripoix Gold Metal Camellia Necklace, 2006"
,,https://www.sothebys.com/en/buy/auction/2023/handbags-accessories-3/chane-grey-metal-chain-cc-necklace,2000,,"Black Strass CC and Ruthenium Metal Multi Chain Sautoir, 2008"
,,https://www.sothebys.com/en/buy/auction/2023/handbags-accessories-3/chanel-white-imitation-pearl-and-grey-glass-bead,2000,,"Imitation Pearl, Grey and Black Gripoix Ruthenium Metal Multi Stand Sautoir, 2013"
,,https://www.sothebys.com/en/buy/auction/2023/handbags-accessories-3/gold-metal-leo-the-lion-coin-necklace-1990s,4000,,"Gold Metal Leo The Lion Coin Necklace, 1990s"
,,https://www.sothebys.com/en/buy/auction/2023/handbags-accessories-3/gold-metal-quilted-button-necklace-1980s,4000,,"Gold Metal Quilted Button Necklace, 1980s"
,,https://www.sothebys.com/en/buy/auction/2023/handbags-accessories-3/hermes-perforated-aluminum-and-oak-carrouselle,1500,, Perforated Aluminum and Oak Carrou'Selle Saddle Box
,,https://www.sothebys.com/en/buy/auction/2023/handbags-accessories-3/antarctica-monogram-coated-canvas-nba-nil,8000,,"Antarctica Monogram Coated Canvas NBA Nil Messenger Gold Hardware, 2020"
,,https://www.sothebys.com/en/buy/auction/2023/handbags-accessories-3/damier-graphite-coated-canvas-rainbow-logo,3000,,"Damier Graphite Coated Canvas Rainbow Logo Christopher MM Backpack Silver Hardware, 2020"
,,https://www.sothebys.com/en/buy/auction/2023/handbags-accessories-3/ecru-and-rouge-merino-wool-and-cashmere-avalon-iii,4000,,Ecru and Rouge Merino Wool and Cashmere Avalon III Blanket
,,https://www.sothebys.com/en/buy/auction/2023/handbags-accessories-3/camel-and-beige-merino-wool-and-cashmere-ithaque,4000,,Camel and Beige Merino Wool and Cashmere Ithaque Blanket
,,https://www.sothebys.com/en/buy/auction/2023/handbags-accessories-3/bleu-roi-ostrich-globe-trotter-agenda-cover-and,4000,,"Bleu Roi Ostrich Globe Trotter Agenda Cover and Inserts, 2006"
,,https://www.sothebys.com/en/buy/auction/2023/handbags-accessories-3/ecru-caban-and-blue-merino-wool-and-cashmere,4000,,"Écru, Caban and Blue Merino Wool and Cashmere Avalon III Pillows "
,,https://www.sothebys.com/en/buy/auction/2023/handbags-accessories-3/ecru-and-gris-clair-merino-wool-and-cashmere,4000,,Écru and Gris Clair Merino Wool and Cashmere Avalon I Pillows
,,https://www.sothebys.com/en/buy/auction/2023/handbags-accessories-3/black-bridle-leather-braided-dog-leash-palladium,1400,,"Black Bridle Leather Braided Dog Leash Palladium Hardware, 2003"
